"Country or Area","Year","Sex","Age","Source Year","Value","Value Footnotes"
"Belgium","2008","Female","7","2008","58359",""
"Belgium","2009","Female","7","2011","57614.5",""
"Belgium","2010","Female","7","2011","57164",""
"Belgium","2011","Female","7","2015","58632",""
"Belgium","2011","Female","7","2012","58632",""
"Belgium","2011","Female","7","2013","59088",""
"Belgium","2011","Female","7","2015","57671",""
"Belgium","2011","Female","7","2015","961",""
"Belgium","2012","Female","7","2013","60850.5",""
"Belgium","2012","Female","7","2013","60361",""
"Belgium","2013","Female","7","2015","62362",""
"Belgium","2013","Female","7","2013","61340",""
"Belgium","2014","Female","7","2015","63624.5",""
"Belgium","2014","Female","7","2015","63384",""
"Belgium","2015","Female","7","2016","63865",""
"Belgium","2015","Female","7","2017","64485","1"
"Belgium","2016","Female","7","2017","65105",""
"Belgium","1961","Female","8","1967","69699",""
"Belgium","1970","Female","8","1973","76217",""
"Belgium","1971","Female","8","1973","78063",""
"Belgium","1973","Female","8","1975","75872",""
"Belgium","1979","Female","8","1980","68196",""
"Belgium","1980","Female","8","1981","68196",""
"Belgium","1981","Female","8","1982","65469",""
"Belgium","1982","Female","8","1984","61575",""
"Belgium","1983","Female","8","1985","59023",""
"Belgium","1984","Female","8","1986","58262",""
"Belgium","2001","Female","8","2009","60371",""
"Belgium","2001","Female","8","2012","61967",""
"Belgium","2001","Female","8","2009","59388",""
"Belgium","2001","Female","8","2009","983",""
"Belgium","2002","Female","8","2012","60083",""
"Belgium","2003","Female","8","2012","57515",""
"Belgium","2004","Female","8","2005","57637",""
"Belgium","2006","Female","8","2006","58519",""
"Belgium","2007","Female","8","2008","58347",""
"Belgium","2008","Female","8","2008","57969",""
"Belgium","2009","Female","8","2011","58610",""
"Belgium","2010","Female","8","2011","58478",""
"Belgium","2011","Female","8","2015","58087",""
"Belgium","2011","Female","8","2012","58087",""
"Belgium","2011","Female","8","2013","58426",""
"Belgium","2011","Female","8","2015","57143",""
"Belgium","2011","Female","8","2015","944",""
"Belgium","2012","Female","8","2013","59060",""
"Belgium","2012","Female","8","2013","59835",""
"Belgium","2013","Female","8","2013","60610",""
"Belgium","2013","Female","8","2015","61084",""
"Belgium","2014","Female","8","2015","61558",""
"Belgium","2014","Female","8","2015","62559.5",""
"Belgium","2015","Female","8","2016","63561",""
"Belgium","2015","Female","8","2017","63839","1"
"Belgium","2016","Female","8","2017","64117",""
"Belgium","1961","Female","9","1967","69615",""
"Belgium","1970","Female","9","1973","77488",""
"Belgium","1971","Female","9","1973","76437",""
"Belgium","1973","Female","9","1975","79046",""
"Belgium","1979","Female","9","1980","69281",""
"Belgium","1980","Female","9","1981","69281",""
"Belgium","1981","Female","9","1982","68030",""
"Belgium","1982","Female","9","1984","64473",""
"Belgium","1983","Female","9","1985","61590",""
"Belgium","1984","Female","9","1986","59003",""
"Belgium","2001","Female","9","2009","62603",""
"Belgium","2001","Female","9","2012","62755",""
"Belgium","2001","Female","9","2009","61567",""
"Belgium","2001","Female","9","2009","1036",""
"Belgium","2002","Female","9","2012","62162",""
"Belgium","2003","Female","9","2012","60282",""
"Belgium","2004","Female","9","2005","57730",""
"Belgium","2006","Female","9","2006","58759",""
"Belgium","2007","Female","9","2008","57945",""
"Belgium","2008","Female","9","2008","58217",""
"Belgium","2009","Female","9","2011","58738",""
"Belgium","2010","Female","9","2011","59140",""
"Belgium","2011","Female","9","2015","59298",""
"Belgium","2011","Female","9","2012","59298",""
"Belgium","2011","Female","9","2013","58554",""
"Belgium","2011","Female","9","2015","58368",""
"Belgium","2011","Female","9","2015","930",""
"Belgium","2012","Female","9","2013","58891.5",""
"Belgium","2012","Female","9","2013","58495",""
"Belgium","2013","Female","9","2015","60044",""
"Belgium","2013","Female","9","2013","59288",""
"Belgium","2014","Female","9","2015","61298",""
"Belgium","2014","Female","9","2015","60800",""
"Belgium","2015","Female","9","2016","61796",""
"Belgium","2015","Female","9","2017","62832","1"
"Belgium","2016","Female","9","2017","63868",""
"Belgium","1961","Female","10","1967","67905",""
"Belgium","1970","Female","10","1973","76067",""
"Belgium","1971","Female","10","1973","77627",""
"Belgium","1973","Female","10","1975","78270",""
"Belgium","1979","Female","10","1980","69305",""
"Belgium","1980","Female","10","1981","69305",""
"Belgium","1981","Female","10","1982","69292",""
"Belgium","1982","Female","10","1984","67095",""
"Belgium","1983","Female","10","1985","64257",""
"Belgium","1984","Female","10","1986","61415",""
"Belgium","2001","Female","10","2009","63214",""
"Belgium","2001","Female","10","2012","62233",""
"Belgium","2001","Female","10","2009","62206",""
"Belgium","2001","Female","10","2009","1008",""
"Belgium","2002","Female","10","2012","63018",""
"Belgium","2003","Female","10","2012","62379",""
"Belgium","2004","Female","10","2005","60509",""
"Belgium","2006","Female","10","2006","58170",""
"Belgium","2007","Female","10","2008","59613",""
"Belgium","2008","Female","10","2008","59265",""
"Belgium","2009","Female","10","2011","58627.5",""
"Belgium","2010","Female","10","2011","58672",""
"Belgium","2011","Female","10","2015","59965",""
"Belgium","2011","Female","10","2012","59965",""
"Belgium","2011","Female","10","2013","59754",""
"Belgium","2011","Female","10","2015","58962",""
"Belgium","2011","Female","10","2015","1003",""
"Belgium","2012","Female","10","2013","59716",""
"Belgium","2012","Female","10","2013","59260",""
"Belgium","2013","Female","10","2013","58804",""
"Belgium","2013","Female","10","2015","59121",""
"Belgium","2014","Female","10","2015","59438",""
"Belgium","2014","Female","10","2015","60229.5",""
"Belgium","2015","Female","10","2016","61021",""
"Belgium","2015","Female","10","2017","61520.5","1"
"Belgium","2016","Female","10","2017","62020",""
"Belgium","1948","Female","10 - 14","1960","287857",""
"Belgium","1949","Female","10 - 14","1960","286975",""
"Belgium","1950","Female","10 - 14","1960","283388",""
"Belgium","1951","Female","10 - 14","1960","275301",""
"Belgium","1952","Female","10 - 14","1960","266490",""
"Belgium","1953","Female","10 - 14","1955","262093",""
"Belgium","1954","Female","10 - 14","1956","262179",""
"Belgium","1955","Female","10 - 14","1957","267345",""
"Belgium","1956","Female","10 - 14","1958","283622",""
"Belgium","1957","Female","10 - 14","1959","305756",""
"Belgium","1958","Female","10 - 14","1960","322451",""
"Belgium","1959","Female","10 - 14","1966","333498",""
"Belgium","1960","Female","10 - 14","1961","342365",""
"Belgium","1961","Female","10 - 14","1967","343342",""
"Belgium","1962","Female","10 - 14","1966","344226",""
"Belgium","1963","Female","10 - 14","1965","344010",""
"Belgium","1964","Female","10 - 14","1966","346413",""
"Belgium","1965","Female","10 - 14","1978","351013",""
"Belgium","1966","Female","10 - 14","1968","359062",""
"Belgium","1966","Female","10 - 14","1973","356284",""
"Belgium","1967","Female","10 - 14","1969","361490",""
"Belgium","1967","Female","10 - 14","1969","363918",""
"Belgium","1969","Female","10 - 14","1973","371914",""
"Belgium","1970","Female","10 - 14","1973","378001",""
"Belgium","1971","Female","10 - 14","1973","382154",""
"Belgium","1971","Female","10 - 14","1975","380077",""
"Belgium","1972","Female","10 - 14","1978","384242",""
"Belgium","1973","Female","10 - 14","1975","386918",""
"Belgium","1974","Female","10 - 14","1976","387800",""
"Belgium","1975","Female","10 - 14","1977","388688",""
"Belgium","1976","Female","10 - 14","1978","386521",""
"Belgium","1977","Female","10 - 14","1980","381268",""
"Belgium","1977","Female","10 - 14","1978","384349",""
"Belgium","1978","Female","10 - 14","1980","373847",""
"Belgium","1979","Female","10 - 14","1981","364627",""
"Belgium","1980","Female","10 - 14","1982","350554",""
"Belgium","1981","Female","10 - 14","1982","350721",""
"Belgium","1982","Female","10 - 14","1984","343474",""
"Belgium","1983","Female","10 - 14","1985","337725",""
"Belgium","1984","Female","10 - 14","1986","329989",""
"Belgium","1985","Female","10 - 14","1997","314971",""
"Belgium","1986","Female","10 - 14","1997","305483",""
"Belgium","1987","Female","10 - 14","1997","298374",""
"Belgium","1988","Female","10 - 14","1997","296218",""
"Belgium","1989","Female","10 - 14","1997","295770",""
"Belgium","1990","Female","10 - 14","1997","299286",""
"Belgium","1990","Female","10 - 14","1991","297528",""
"Belgium","1991","Female","10 - 14","1997","301480",""
"Belgium","1992","Female","10 - 14","1997","301610",""
"Belgium","1993","Female","10 - 14","1997","299695",""
"Belgium","1994","Female","10 - 14","1997","297479",""
"Belgium","1995","Female","10 - 14","1997","292921",""
"Belgium","1999","Female","10 - 14","2000","293846",""
"Belgium","2000","Female","10 - 14","2004","298243",""
"Belgium","2001","Female","10 - 14","2009","305157",""
"Belgium","2001","Female","10 - 14","2002","303599",""
"Belgium","2001","Female","10 - 14","2009","300176",""
"Belgium","2001","Female","10 - 14","2009","4981",""
"Belgium","2002","Female","10 - 14","2004","308283",""
"Belgium","2004","Female","10 - 14","2005","310907",""
"Belgium","2006","Female","10 - 14","2006","304723",""
"Belgium","2007","Female","10 - 14","2008","299531",""
"Belgium","2007","Female","10 - 14","2008","294755",""
"Belgium","2007","Female","10 - 14","2008","4776",""
"Belgium","2008","Female","10 - 14","2009","298100",""
"Belgium","2009","Female","10 - 14","2011","296760.5",""
"Belgium","2009","Female","10 - 14","2011","292017",""
"Belgium","2009","Female","10 - 14","2011","4743.5",""
"Belgium","2011","Female","10 - 14","2015","300722",""
"Belgium","2011","Female","10 - 14","2013","301073",""
"Belgium","2011","Female","10 - 14","2015","295851",""
"Belgium","2011","Female","10 - 14","2013","296185",""
"Belgium","2011","Female","10 - 14","2015","4871",""
"Belgium","2011","Female","10 - 14","2013","4888",""
"Belgium","2012","Female","10 - 14","2013","300611",""
"Belgium","2013","Female","10 - 14","2015","299880",""
"Belgium","2014","Female","10 - 14","2015","300562",""
"Belgium","2014","Female","10 - 14","2015","299796",""
"Belgium","2015","Female","10 - 14","2017","302128","1"
"Belgium","2015","Female","10 - 14","2016","301328",""
"Belgium","2016","Female","10 - 14","2017","302928",""
"Belgium","1961","Female","11","1967","68166",""
"Belgium","1970","Female","11","1973","77471",""
"Belgium","1971","Female","11","1973","76187",""
"Belgium","1973","Female","11","1975","76598",""
"Belgium","1979","Female","11","1980","69735",""
"Belgium","1980","Female","11","1981","69735",""
"Belgium","1981","Female","11","1982","68941",""
"Belgium","1982","Female","11","1984","68595",""
"Belgium","1983","Female","11","1985","67000",""
"Belgium","1984","Female","11","1986","64180",""
"Belgium","2001","Female","11","2009","61864",""
"Belgium","2001","Female","11","2012","60853",""
"Belgium","2001","Female","11","2009","60850",""
"Belgium","2001","Female","11","2009","1014",""
"Belgium","2002","Female","11","2012","62421",""
"Belgium","2003","Female","11","2012","63234",""
"Belgium","2004","Female","11","2005","62580",""
"Belgium","2006","Female","11","2006","58277",""
"Belgium","2007","Female","11","2008","58983",""
"Belgium","2008","Female","11","2008","59415",""
"Belgium","2009","Female","11","2011","59267",""
"Belgium","2010","Female","11","2011","58955",""
"Belgium","2011","Female","11","2015","59458",""
"Belgium","2011","Female","11","2012","59458",""
"Belgium","2011","Female","11","2013","59874",""
"Belgium","2011","Female","11","2015","58547",""
"Belgium","2011","Female","11","2015","911",""
"Belgium","2012","Female","11","2013","60198",""
"Belgium","2012","Female","11","2013","60423",""
"Belgium","2013","Female","11","2015","59473.5",""
"Belgium","2013","Female","11","2013","59973",""
"Belgium","2014","Female","11","2015","59319",""
"Belgium","2014","Female","11","2015","58974",""
"Belgium","2015","Female","11","2017","60427","1"
"Belgium","2015","Female","11","2016","59664",""
"Belgium","2016","Female","11","2017","61190",""
"Belgium","1961","Female","12","1967","67893",""
"Belgium","1970","Female","12","1973","75820",""
"Belgium","1971","Female","12","1973","77672",""
"Belgium","1973","Female","12","1975","77812",""
"Belgium","1979","Female","12","1980","71032",""
"Belgium","1980","Female","12","1981","71032",""
"Belgium","1981","Female","12","1982","68971",""
"Belgium","1982","Female","12","1984","68895",""
"Belgium","1983","Female","12","1985","68541",""
"Belgium","1984","Female","12","1986","66981",""
"Belgium","2001","Female","12","2009","60678",""
"Belgium","2001","Female","12","2012","60286",""
"Belgium","2001","Female","12","2009","59656",""
"Belgium","2001","Female","12","2009","1022",""
"Belgium","2002","Female","12","2012","61121",""
"Belgium","2003","Female","12","2012","62629",""
"Belgium","2004","Female","12","2005","63466",""
"Belgium","2006","Female","12","2006","61050",""
"Belgium","2007","Female","12","2008","58223",""
"Belgium","2008","Female","12","2008","58840",""
"Belgium","2009","Female","12","2011","59859.5",""
"Belgium","2010","Female","12","2011","59964",""
"Belgium","2011","Female","12","2015","59745",""
"Belgium","2011","Female","12","2012","59745",""
"Belgium","2011","Female","12","2013","60272",""
"Belgium","2011","Female","12","2015","58691",""
"Belgium","2011","Female","12","2015","1054",""
"Belgium","2012","Female","12","2013","59835",""
"Belgium","2012","Female","12","2013","60262",""
"Belgium","2013","Female","12","2013","60689",""
"Belgium","2013","Female","12","2015","60430.5",""
"Belgium","2014","Female","12","2015","60172",""
"Belgium","2014","Female","12","2015","59676",""
"Belgium","2015","Female","12","2016","59180",""
"Belgium","2015","Female","12","2017","59509.5","1"
"Belgium","2016","Female","12","2017","59839",""
"Belgium","1961","Female","13","1967","69921",""
"Belgium","1970","Female","13","1973","74671",""
"Belgium","1971","Female","13","1973","75924",""
"Belgium","1973","Female","13","1975","76393",""
"Belgium","1979","Female","13","1980","73575",""
"Belgium","1980","Female","13","1981","73575",""
"Belgium","1981","Female","13","1982","70591",""
"Belgium","1982","Female","13","1984","69051",""
"Belgium","1983","Female","13","1985","68851",""
"Belgium","1984","Female","13","1986","68556",""
"Belgium","2001","Female","13","2009","60008",""
"Belgium","2001","Female","13","2012","58971",""
"Belgium","2001","Female","13","2009","59068",""
"Belgium","2001","Female","13","2009","940",""
"Belgium","2002","Female","13","2012","60532",""
"Belgium","2003","Female","13","2012","61297",""
"Belgium","2004","Female","13","2005","62845",""
"Belgium","2006","Female","13","2006","63191",""
"Belgium","2007","Female","13","2008","60223",""
"Belgium","2008","Female","13","2008","58955",""
"Belgium","2009","Female","13","2011","59635",""
"Belgium","2010","Female","13","2011","60106",""
"Belgium","2011","Female","13","2015","60716",""
